timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1784788479841,0,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479841,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479841,0,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/info/blood-tests/,0,0,0
1784788479841,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479841,0,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/weight-management/,0,0,0
1784788479841,0,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/weight-management/,0,0,0
1784788479841,0,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/info/blood-tests/,0,0,0
1784788479841,0,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479841,0,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/info/blood-tests/,0,0,0
1784788479841,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
1784788479841,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
1784788479841,0,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479841,0,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479841,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479841,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479841,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
1784788479841,0,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/weight-management/,0,0,0
1784788479841,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479841,0,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/weight-management/,0,0,0
1784788479841,0,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/info/blood-tests/,0,0,0
1784788479841,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
1784788479841,1,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/weight-management/,0,0,0
1784788479841,1,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479841,1,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/info/blood-tests/,0,0,1
1784788479842,0,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479842,0,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/info/blood-tests/,0,0,0
1784788479842,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479842,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479842,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
1784788479842,0,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/weight-management/,0,0,0
1784788479842,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
1784788479842,0,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479842,0,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/info/blood-tests/,0,0,0
1784788479842,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479842,0,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479842,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
1784788479842,0,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/weight-management/,0,0,0
1784788479842,0,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479842,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479842,0,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/info/blood-tests/,0,0,0
1784788479842,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479842,0,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/weight-management/,0,0,0
1784788479842,0,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/weight-management/,0,0,0
1784788479842,1,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/weight-management/,0,0,1
1784788479842,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
1784788479843,0,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/info/blood-tests/,0,0,0
1784788479843,0,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/info/blood-tests/,0,0,0
1784788479843,0,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/info/blood-tests/,0,0,0
1784788479843,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
1784788479843,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
1784788479843,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
1784788479843,0,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479843,0,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479843,0,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479843,0,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479843,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479843,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479843,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479843,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479843,0,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/weight-management/,0,0,0
1784788479843,0,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/weight-management/,0,0,0
1784788479843,0,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/weight-management/,0,0,0
1784788479843,1,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/info/blood-tests/,0,0,1
1784788479843,1,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/weight-management/,0,0,1
1784788479844,0,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/info/blood-tests/,0,0,0
1784788479844,0,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/info/blood-tests/,0,0,0
1784788479844,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
1784788479844,0,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/info/blood-tests/,0,0,0
1784788479844,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
1784788479844,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
1784788479844,0,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479844,0,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479844,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
1784788479844,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479844,0,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479844,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479844,0,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479844,1,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/weight-management/,0,0,1
1784788479845,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479845,0,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/weight-management/,0,0,0
1784788479845,0,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/info/blood-tests/,0,0,0
1784788479845,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479845,0,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/weight-management/,0,0,0
1784788479845,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
1784788479845,0,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-19,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/info/blood-tests/,0,0,0
1784788479845,0,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/info/blood-tests/,0,0,0
1784788479845,0,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,17,85,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479845,0,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/shop/weight-management/,0,0,0
1784788479845,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479845,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
1784788479845,1,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/info/blood-tests/,0,0,1
1784788479845,1,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/shop/weight-management/,0,0,1
1784788479846,0,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479846,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
1784788479846,0,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/info/blood-tests/,0,0,0
1784788479846,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479846,0,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479846,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
1784788479846,0,Chromium - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/chromium/,0,0,0
1784788479846,0,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/shop/weight-management/,0,0,0
1784788479846,0,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,0
1784788479846,1,Minerals - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/shop/vitamins-supplements/minerals/,0,0,1
1784788479847,0,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/info/blood-tests/,0,0,0
1784788479847,0,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/shop/weight-management/,0,0,0
1784788479847,0,Weight Management - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/shop/weight-management/,0,0,0
1784788479847,0,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/info/blood-tests/,0,0,0
1784788479847,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-8,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
1784788479847,0,Blood Tests - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-11,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/info/blood-tests/,0,0,0
1784788479847,0,Offers - HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.hollandandbarrett.com,Holland & Barrett Group 3-20,text,false,,2172,0,16,84,https://www.hollandandbarrett.com/shop/highlights/offers/,0,0,0
